"PVWatts: Hourly PV Performance Data"
"Requested Location:","Akra, Ghana"
"Location:","ACCRA/KOTOKA INTL, GHANA"
"Lat (deg N):","5.6"
"Long (deg W):","0.17"
"Elev (m):","69"
"DC System Size (kW):","4"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","16.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"9","26","22","0","0","25","4.1","0","25","0","0"
"9","26","23","0","0","25","2.6","0","25","0","0"
"9","27","0","0","0","24.6","2.4","0","24.6","0","0"
"9","27","1","0","0","24.2","2.2","0","24.2","0","0"
"9","27","2","0","0","23.8","1.9","0","23.8","0","0"
"9","27","3","0","0","23.4","1.7","0","23.4","0","0"
"9","27","4","0","0","23","1.5","0","23","0","0"
"9","27","5","0","1","23.6","1.5","0.97","21.879","3.382","0"
"9","27","6","15","63","24","3.1","62.571","24.015","212.75","188.306"
"9","27","7","38","114","25","6.2","125.35","26.226","423.305","394.452"
"9","27","8","73","278","27.2","2.1","315.159","34.286","1032.38","988.452"
"9","27","9","84","416","28.1","2.3","472.101","39.44","1511.296","1453.092"
"9","27","10","369","525","29.1","2.4","860.749","49.941","2610.513","2511.483"
"9","27","11","147","375","30","2.6","514.673","43.309","1616.542","1554.916"
"9","27","12","243","404","29.7","4.1","639.145","42.987","2010.739","1935.378"
"9","27","13","131","373","29.3","5.7","484.935","37.959","1564.551","1504.629"
"9","27","14","86","260","29","7.2","321.289","33.728","1057.224","1012.608"
"9","27","15","79","380","28","9.3","415.558","33.117","1368.604","1314.877"
"9","27","16","112","96","27","8.2","133.167","28.491","432.19","403.141"
"9","27","17","1","32","25","6.2","30.466","24.672","104.662","82.321"
"9","27","18","0","0","25","5.1","0","25","0","0"
"9","27","19","0","0","25","5.4","0","25","0","0"
"9","27","20","0","0","25","5.7","0","25","0","0"
"9","27","21","0","0","25","6.2","0","25","0","0"
"9","27","22","0","0","25","4.1","0","25","0","0"
"9","27","23","0","0","24.6","4.3","0","24.6","0","0"
"9","28","0","0","0","24.2","4.5","0","24.2","0","0"
"9","28","1","0","0","23.8","4.7","0","23.8","0","0"
"9","28","2","0","0","23.4","4.9","0","23.4","0","0"
"9","28","3","0","0","23","5.1","0","23","0","0"
"9","28","4","0","0","23.1","4.1","0","23.1","0","0"
"9","28","5","0","1","23.2","3.1","0.97","21.798","3.383","0"
"9","28","6","3","64","24","3.6","61.574","24","211.956","187.528"
"9","28","7","53","177","26","4.1","193.269","29.015","644.859","610.921"
"9","28","8","213","344","27","3.1","471.972","37.06","1520.26","1461.769"
"9","28","9","283","489","28.5","2.8","708.015","45.001","2201.04","2118.531"
"9","28","10","98","525","30","2.6","603.692","45.007","1879.432","1808.807"
"9","28","11","238","503","30","6.2","730.304","42.384","2304.722","2218.177"
"9","28","12","143","683","30","6.5","809.851","43.506","2541.114","2444.993"
"9","28","13","138","508","30","6.9","624.278","40.123","1992.441","1917.749"
"9","28","14","246","348","30","7.2","533.593","38.236","1715.076","1650.152"
"9","28","15","182","252","29","7.2","351.831","34.26","1144.894","1097.804"
"9","28","16","32","198","27","7.7","201.313","29.539","672.01","637.418"
"9","28","17","1","35","25.5","2.6","33.388","25.382","114.335","91.811"
"9","28","18","0","0","25.2","4.1","0","25.2","0","0"
"9","28","19","0","0","25","5.7","0","25","0","0"
"9","28","20","0","0","24.9","5.4","0","24.9","0","0"
"9","28","21","0","0","24.8","5","0","24.8","0","0"
"9","28","22","0","0","24.7","4.7","0","24.7","0","0"
"9","28","23","0","0","24.6","4.3","0","24.6","0","0"
"9","29","0","0","0","24.4","4","0","24.4","0","0"
"9","29","1","0","0","24.3","3.6","0","24.3","0","0"
"9","29","2","0","0","24.2","3.3","0","24.2","0","0"
"9","29","3","0","0","24.1","2.9","0","24.1","0","0"
"9","29","4","0","0","24","2.6","0","24","0","0"
"9","29","5","0","1","23.6","3.6","0.97","22.285","3.376","0"
"9","29","6","2","64","24.3","4.1","61.462","24.31","211.478","187.059"
"9","29","7","65","173","24.9","4.6","194.654","27.766","651.943","617.835"
"9","29","8","169","272","25.6","5.1","374.54","31.995","1236.989","1187.223"
"9","29","9","135","389","26.3","5.6","492.222","34.766","1612.288","1550.802"
"9","29","10","425","468","27","6.2","859.363","41.409","2724.649","2620.736"
"9","29","11","475","503","27.6","6.7","967.796","43.547","3035.972","2918.124"
"9","29","12","312","461","28.3","7.2","763.818","40.478","2433.91","2342.196"
"9","29","13","279","448","29","7.7","696.779","39.471","2230.661","2147.009"
"9","29","14","115","352","29","7.7","434.305","35.436","1417.193","1361.963"
"9","29","15","55","241","28","7.2","265.222","31.772","878.948","839.142"
"9","29","16","16","139","27","7.2","138.353","28.573","464.944","435.17"
"9","29","17","0","34","26","7.2","32.32","25.744","110.689","88.234"
"9","29","18","0","0","26","6.4","0","26","0","0"
"9","29","19","0","0","26","5.7","0","26","0","0"
"9","29","20","0","0","26","5.1","0","26","0","0"
"9","29","21","0","0","25.4","4.2","0","25.4","0","0"
"9","29","22","0","0","24.8","3.2","0","24.8","0","0"
"9","29","23","0","0","24.1","2.3","0","24.1","0","0"
"9","30","0","0","0","23.5","1.3","0","23.5","0","0"
"9","30","1","0","0","23.1","0.6","0","23.1","0","0"
"9","30","2","0","0","22.8","0","0","22.8","0","0"
"9","30","3","0","0","22.8","0","0","22.8","0","0"
"9","30","4","0","0","22.8","0","0","22.8","0","0"
"9","30","5","0","1","22.8","0","0.97","19.773","3.415","0"
"9","30","6","19","65","23.5","0.6","66.434","23.48","225.773","201.068"
"9","30","7","86","97","24.1","1.3","131.642","26.441","438.363","409.179"
"9","30","8","216","200","24.8","1.9","337.782","32.682","1109.046","1062.976"
"9","30","9","236","377","25.5","2.6","562.476","38.646","1806.232","1738.176"
"9","30","10","181","427","26.1","3.2","589.972","39.547","1888.557","1817.607"
"9","30","11","463","392","26.8","3.9","852.625","44.928","2655.665","2554.718"
"9","30","12","216","329","27.5","4.5","540.903","38.969","1736.786","1671.123"
"9","30","13","238","369","28.1","5.2","583.022","38.938","1871.488","1801.144"
"9","30","14","472","294","28.8","5.8","657.468","40.348","2087.761","2009.548"
"9","30","15","267","215","27.8","5.8","368.328","34.286","1193.596","1145.1"
"9","30","16","106","121","26.8","5.8","156.148","29.079","509.445","478.669"
"9","30","17","6","29","25.8","5.8","28.225","25.471","95.553","73.385"
"9","30","18","0","0","25.6","5.6","0","25.6","0","0"
"9","30","19","0","0","25.5","5.4","0","25.5","0","0"
"9","30","20","0","0","25.3","5.2","0","25.3","0","0"
"9","30","21","0","0","25.3","4.9","0","25.3","0","0"
"9","30","22","0","0","25.2","4.6","0","25.2","0","0"
"9","30","23","0","0","25.2","4.3","0","25.2","0","0"
"10","1","0","0","0","25.2","4","0","25.2","0","0"
"10","1","1","0","0","25.2","3.7","0","25.2","0","0"
"10","1","2","0","0","25.1","3.4","0","25.1","0","0"
"10","1","3","0","0","25.1","3.1","0","25.1","0","0"
"10","1","4","0","0","25.5","3.7","0","25.5","0","0"
"10","1","5","0","1","25.8","4.2","0.97","24.603","3.339","0"
"10","1","6","10","61","26.1","4.8","60.086","26.133","203.232","178.977"
"10","1","7","171","165","26.5","5.4","234.949","29.905","767.563","730.613"
"10","1","8","66","239","26.8","6","273.931","30.924","912.22","871.539"
"10","1","9","177","354","27.5","7.2","493.052","34.693","1615.154","1553.574"
"10","1","10","167","460","28.1","8.5","610.372","36.451","1984.443","1910.042"
"10","1","11","304","541","28.8","9.7","840.296","39.582","2689.887","2587.474"
"10","1","12","350","493","28.4","9","834.146","39.803","2667.123","2565.686"
"10","1","13","254","436","27.9","8.3","664.169","37.447","2148.05","2067.565"
"10","1","14","306","415","27.5","7.7","646.705","37.095","2090.462","2012.147"
"10","1","15","199","194","27","7","308.938","31.754","1015.234","971.777"
"10","1","16","39","120","26.6","6.3","129.742","28.223","432.898","403.834"
"10","1","17","1","47","26.1","5.6","45.38","26.052","154.985","131.679"
"10","1","18","0","0","25.7","5","0","25.7","0","0"
"10","1","19","0","0","25.2","4.3","0","25.2","0","0"
"10","1","20","0","0","24.8","3.6","0","24.8","0","0"
"10","1","21","0","0","24.3","3","0","24.3","0","0"
"10","1","22","0","0","23.8","2.4","0","23.8","0","0"
"10","1","23","0","0","23.3","1.8","0","23.3","0","0"
"10","2","0","0","0","22.8","1.2","0","22.8","0","0"
"10","2","1","0","0","22.7","1","0","22.7","0","0"
"10","2","2","0","0","22.5","0.7","0","22.5","0","0"
"10","2","3","0","0","22.3","0.5","0","22.3","0","0"
"10","2","4","0","0","22.2","0.2","0","22.2","0","0"
"10","2","5","0","1","22","0","0.97","19.091","3.426","0"
"10","2","6","15","54","22.7","0.8","55.012","22.283","188.164","164.208"
"10","2","7","238","137","23.3","1.5","239.175","28.596","778.575","741.347"
"10","2","8","436","202","24","2.3","486.677","35.495","1570.918","1510.788"
"10","2","9","424","268","24.7","3.1","619.06","38.783","1984.78","1910.367"
"10","2","10","477","311","25.3","3.8","762.068","41.764","2411.678","2320.865"
"10","2","11","487","292","26","4.6","780.208","41.935","2467.826","2374.73"
"10","2","12","603","278","26","4.6","873.867","43.831","2737.151","2632.696"
"10","2","13","444","261","26","4.6","667.31","39.874","2131.317","2051.466"
"10","2","14","578","200","26","4.6","648.848","39.145","2070.934","1993.349"
"10","2","15","498","188","26","4.6","478.905","35.697","1531.734","1472.874"
"10","2","16","338","113","26","4.6","234.725","30.452","732.539","696.463"
"10","2","17","34","29","26","4.6","33.154","25.899","106.431","84.057"
"10","2","18","0","0","25.7","4.3","0","25.7","0","0"
"10","2","19","0","0","25.5","4","0","25.5","0","0"
"10","2","20","0","0","25.2","3.7","0","25.2","0","0"
"10","2","21","0","0","25","3.4","0","25","0","0"
"10","2","22","0","0","24.7","3.1","0","24.7","0","0"
"10","2","23","0","0","24.5","2.8","0","24.5","0","0"
"10","3","0","0","0","24.1","2.1","0","24.1","0","0"
"10","3","1","0","0","23.6","1.4","0","23.6","0","0"
"10","3","2","0","0","23.2","0.7","0","23.2","0","0"
"10","3","3","0","0","22.8","0","0","22.8","0","0"
"10","3","4","0","0","22.8","0","0","22.8","0","0"
"10","3","5","0","1","22.8","0","0.97","19.785","3.415","0"
"10","3","6","91","69","24","1","85.757","24.683","275.296","249.586"
"10","3","7","241","115","25.1","2","219.298","29.606","707.904","672.436"
"10","3","8","591","221","26.3","3","606.215","39.598","1915.383","1843.476"
"10","3","9","577","310","27.5","4","785.852","44.123","2451.604","2359.171"
"10","3","10","730","215","28.6","5","904.398","46.222","2796.716","2689.657"
"10","3","11","747","225","29.8","6","971.066","46.978","2992.403","2876.56"
"10","3","12","597","355","29.1","6","945.01","45.904","2928.393","2815.463"
"10","3","13","541","371","28.5","6","863.168","43.847","2701.671","2598.751"
"10","3","14","612","232","27.8","6","706.629","40.316","2242.434","2158.325"
"10","3","15","396","192","27.1","6","424.881","34.487","1370.034","1316.263"
"10","3","16","87","134","26.5","6","160.612","28.872","528.084","496.883"
"10","3","17","20","48","25.8","6","49.9","25.863","166.652","143.118"
"10","3","18","0","0","25.8","5.4","0","25.8","0","0"
"10","3","19","0","0","25.8","4.8","0","25.8","0","0"
"10","3","20","0","0","25.8","4.2","0","25.8","0","0"
"10","3","21","0","0","25.8","3.7","0","25.8","0","0"
"10","3","22","0","0","25.8","3.1","0","25.8","0","0"
"10","3","23","0","0","25.8","2.5","0","25.8","0","0"
"10","4","0","0","0","25.5","2.5","0","25.5","0","0"
"10","4","1","0","0","25.1","2.5","0","25.1","0","0"
"10","4","2","0","0","24.8","2.5","0","24.8","0","0"
"10","4","3","0","0","24.5","2.5","0","24.5","0","0"
"10","4","4","0","0","24.1","2.5","0","24.1","0","0"
"10","4","5","0","1","23.8","2.5","0.97","22.372","3.374","0"
"10","4","6","90","55","25","3.1","71.829","25.263","226.974","202.245"
"10","4","7","310","122","26.1","3.7","260.484","30.727","833.813","795.178"
"10","4","8","198","249","27.3","4.2","373.954","34.509","1219.254","1170.009"
"10","4","9","640","249","28.5","4.8","780.23","43.44","2442.051","2350.006"
"10","4","10","494","279","29.6","5.4","748.659","43.617","2346.876","2258.662"
"10","4","11","436","463","30.8","6","896.402","46.502","2769.288","2663.432"
"10","4","12","693","275","30.5","7.2","960.733","45.726","2979.849","2864.58"
"10","4","13","499","252","30.1","8.5","709.025","40.281","2259.828","2175.043"
"10","4","14","413","317","29.8","9.7","633.159","37.945","2035.966","1959.677"
"10","4","15","164","130","28.5","8.5","225.702","31.482","741.536","705.236"
"10","4","16","61","130","27.1","7.2","147.735","28.782","488.995","458.682"
"10","4","17","35","27","25.8","6","31.476","25.521","100.618","78.353"
"10","4","18","0","0","25.8","6","0","25.8","0","0"
"10","4","19","0","0","25.8","6","0","25.8","0","0"
"10","4","20","0","0","25.8","6","0","25.8","0","0"
"10","4","21","0","0","25.5","5.2","0","25.5","0","0"
"10","4","22","0","0","25.3","4.5","0","25.3","0","0"
"10","4","23","0","0","25","3.7","0","25","0","0"
"10","5","0","0","0","24.8","3","0","24.8","0","0"
"10","5","1","0","0","24.7","2.9","0","24.7","0","0"
"10","5","2","0","0","24.5","2.8","0","24.5","0","0"
"10","5","3","0","0","24.3","2.8","0","24.3","0","0"
"10","5","4","0","0","24.2","2.7","0","24.2","0","0"
"10","5","5","0","1","24","2.6","0.97","22.543","3.372","0"
"10","5","6","7","62","25","3","60.774","24.998","207.346","183.01"
"10","5","7","68","171","26","3.4","195.964","29.263","651.833","617.727"
"10","5","8","47","230","27","3.8","254.049","31.721","843.519","804.634"
"10","5","9","347","431","28","4.3","716.142","42.175","2258.794","2174.049"
"10","5","10","423","415","29","4.7","817.221","45.416","2538.315","2442.312"
"10","5","11","396","493","30","5.1","887.909","47.175","2733.422","2629.129"
"10","5","12","506","401","29.7","5.6","903.612","46.353","2793.611","2686.689"
"10","5","13","554","359","29.3","6.2","864.926","44.335","2700.365","2597.5"
"10","5","14","506","296","29","6.7","688.526","40.41","2185.68","2103.76"
"10","5","15","426","214","28.7","7.2","464.612","35.892","1488.324","1430.854"
"10","5","16","243","121","28.3","7.8","207.544","31.04","654.789","620.612"
"10","5","17","14","31","28","8.3","31.884","27.846","105.221","82.87"
"10","5","18","0","0","27.5","7.7","0","27.5","0","0"
"10","5","19","0","0","27","7.1","0","27","0","0"
"10","5","20","0","0","26.5","6.4","0","26.5","0","0"
"10","5","21","0","0","26","5.8","0","26","0","0"
"10","5","22","0","0","25.5","5.2","0","25.5","0","0"
"10","5","23","0","0","25","4.6","0","25","0","0"
"10","6","0","0","0","24.9","3.9","0","24.9","0","0"
"10","6","1","0","0","24.7","3.1","0","24.7","0","0"
"10","6","2","0","0","24.6","2.4","0","24.6","0","0"
"10","6","3","0","0","24.5","1.7","0","24.5","0","0"
"10","6","4","0","0","24.1","0.8","0","24.1","0","0"
"10","6","5","0","1","23.8","0","0.97","20.849","3.398","0"
"10","6","6","43","53","25.5","2","59.848","25.464","195.915","171.805"
"10","6","7","349","135","27.1","4","292.61","32.293","930.274","889.114"
"10","6","8","539","202","28.8","6","558.878","38.026","1781.019","1713.837"
"10","6","9","528","245","29.1","6.4","686.281","40.444","2181.735","2099.966"
"10","6","10","365","374","29.5","6.9","719.163","41.009","2284.962","2199.194"
"10","6","11","620","297","29.8","7.3","920.845","44.089","2880.679","2769.895"
"10","6","12","657","269","29.5","8.1","922.016","43.084","2899.137","2787.525"
"10","6","13","261","402","29.1","8.9","640.224","37.974","2065.145","1987.775"
"10","6","14","548","259","28.8","9.7","684.751","37.557","2204.318","2121.683"
"10","6","15","284","306","28.3","9.1","466.866","34.475","1515.165","1456.838"
"10","6","16","154","107","27.8","8.5","160.084","29.693","513.663","482.791"
"10","6","17","49","27","27.3","7.8","33.538","27.114","103.931","81.604"
"10","6","18","0","0","26.8","7.2","0","26.8","0","0"
"10","6","19","0","0","26.3","6.6","0","26.3","0","0"
"10","6","20","0","0","25.8","6","0","25.8","0","0"
"10","6","21","0","0","25.5","5.8","0","25.5","0","0"
"10","6","22","0","0","25.2","5.6","0","25.2","0","0"
"10","6","23","0","0","25","5.5","0","25","0","0"
"10","7","0","0","0","24.7","5.3","0","24.7","0","0"
"10","7","1","0","0","24.3","4.5","0","24.3","0","0"
"10","7","2","0","0","24","3.6","0","24","0","0"
"10","7","3","0","0","24","3.6","0","24","0","0"
"10","7","4","0","0","24","3.6","0","24","0","0"
"10","7","5","0","1","24","3.6","0.97","22.697","3.369","0"
"10","7","6","4","59","25","3.6","57.318","24.929","196.189","172.075"
"10","7","7","41","128","26","3.6","142.082","27.99","476.587","446.553"
"10","7","8","77","298","27","3.6","341.686","33.63","1123.489","1077.009"
"10","7","9","119","410","27.3","4.6","500.044","36.902","1621.138","1559.36"
"10","7","10","58","446","27.7","5.7","492.697","36.281","1603.41","1542.217"
"10","7","11","322","384","28","6.7","708.107","39.299","2270","2184.818"
"10","7","12","379","354","28.3","7.7","735.631","39.294","2358.184","2269.519"
"10","7","13","406","418","28.7","8.8","787.052","39.536","2518.608","2423.422"
"10","7","14","296","291","29","9.8","519.798","35.647","1691.539","1627.411"
"10","7","15","201","166","29.3","10.8","283.879","32.459","928.657","887.54"
"10","7","16","117","144","29.7","11.9","184.463","31.381","596.595","563.804"
"10","7","17","11","28","30","12.9","28.56","29.838","93.661","71.528"
"10","7","18","0","0","29.2","11.2","0","29.2","0","0"
"10","7","19","0","0","28.3","9.5","0","28.3","0","0"
"10","7","20","0","0","27.5","7.7","0","27.5","0","0"
"10","7","21","0","0","26.7","6","0","26.7","0","0"
"10","7","22","0","0","25.8","4.3","0","25.8","0","0"
"10","7","23","0","0","25","2.6","0","25","0","0"
"10","8","0","0","0","24.7","2.1","0","24.7","0","0"
"10","8","1","0","0","24.4","1.7","0","24.4","0","0"
"10","8","2","0","0","24.1","1.2","0","24.1","0","0"
"10","8","3","0","0","23.8","0.8","0","23.8","0","0"
"10","8","4","0","0","23.8","1.7","0","23.8","0","0"
"10","8","5","0","1","23.8","2.5","0.97","22.309","3.375","0"
"10","8","6","5","64","24.6","3.1","62.549","24.631","214.257","189.783"
"10","8","7","66","203","25.5","3.7","228.222","29.384","760.493","723.72"
"10","8","8","203","328","26.3","4.2","458.712","35.213","1492.596","1434.99"
"10","8","9","100","466","27.1","4.8","541.294","37.481","1750.145","1684.026"
"10","8","10","135","395","28","5.4","520.752","37.449","1684.762","1620.862"
"10","8","11","233","390","28.8","6","626.906","39.505","2007.622","1932.375"
"10","8","12","106","413","28.5","6.8","516.488","36.738","1677.093","1613.451"
"10","8","13","166","426","28.1","7.7","574.097","36.467","1866.09","1795.937"
"10","8","14","177","467","27.8","8.5","599.841","36.063","1951.066","1877.877"
"10","8","15","215","295","27.5","8.1","417.186","33.358","1363.877","1310.295"
"10","8","16","81","123","27.1","7.7","148.384","28.899","487.773","457.488"
"10","8","17","2","39","26.8","7.2","37.988","26.659","129.121","106.314"
"10","8","18","0","0","26.5","6.8","0","26.5","0","0"
"10","8","19","0","0","26.1","6.4","0","26.1","0","0"
"10","8","20","0","0","25.8","6","0","25.8","0","0"
"10","8","21","0","0","25.5","5.5","0","25.5","0","0"
"10","8","22","0","0","25.3","5.1","0","25.3","0","0"
"10","8","23","0","0","25","4.6","0","25","0","0"
"10","9","0","0","0","24.8","4.2","0","24.8","0","0"
"10","9","1","0","0","24.7","3.8","0","24.7","0","0"
"10","9","2","0","0","24.5","3.3","0","24.5","0","0"
"10","9","3","0","0","24.3","2.9","0","24.3","0","0"
"10","9","4","0","0","24.2","2.5","0","24.2","0","0"
"10","9","5","0","1","24","2.1","0.97","22.462","3.373","0"
"10","9","6","1","67","24.8","1.8","64.807","24.871","222.647","198.005"
"10","9","7","34","194","25.7","1.6","205.326","30.036","685.044","650.135"
"10","9","8","65","314","26.5","1.3","350.718","35.886","1141.087","1094.106"
"10","9","9","85","402","27.3","1","465.117","41.317","1475.069","1418.02"
"10","9","10","30","507","28.2","0.8","519.355","45.007","1617.032","1555.39"
"10","9","11","81","545","29","0.5","619.552","50.46","1874.467","1804.017"
"10","9","12","90","511","29","0.5","592.778","50.141","1796.499","1728.782"
"10","9","13","135","475","29","0.5","595.642","50.098","1805.152","1737.135"
"10","9","14","87","402","29","0.5","461.977","46.046","1429.145","1373.542"
"10","9","15","134","274","28","2.4","350.029","36.617","1128.98","1082.344"
"10","9","16","12","147","27","4.3","146.095","29.551","489.463","459.139"
"10","9","17","0","30","26","6.2","28.623","25.676","98.057","75.842"
"10","9","18","0","0","25.7","5.5","0","25.7","0","0"
"10","9","19","0","0","25.3","4.8","0","25.3","0","0"
"10","9","20","0","0","25","4.1","0","25","0","0"
"10","9","21","0","0","25","3.5","0","25","0","0"
"10","9","22","0","0","25","2.8","0","25","0","0"
"10","9","23","0","0","25","2.1","0","25","0","0"
"10","10","0","0","0","24.9","1.9","0","24.9","0","0"
"10","10","1","0","0","24.7","1.6","0","24.7","0","0"
"10","10","2","0","0","24.6","1.4","0","24.6","0","0"
"10","10","3","0","0","24.5","1.2","0","24.5","0","0"
"10","10","4","0","0","24.1","0.6","0","24.1","0","0"
"10","10","5","0","1","23.8","0","0.97","20.788","3.399","0"
"10","10","6","4","65","25.1","1.2","63.465","25.115","217.135","192.604"
"10","10","7","25","160","26.5","2.4","164.686","29.358","551.535","519.795"
"10","10","8","45","434","27.8","3.6","452.218","36.909","1465.424","1408.681"
"10","10","9","91","348","28.5","4.9","416.418","36.336","1353.97","1300.691"
"10","10","10","295","360","29.1","6.1","643.258","39.856","2055.903","1978.876"
"10","10","11","351","477","29.8","7.3","832.588","42.64","2624.142","2524.535"
"10","10","12","549","386","29.5","7.3","935.865","44.131","2926.947","2814.082"
"10","10","13","492","364","29.1","7.3","818.044","41.996","2585.086","2487.127"
"10","10","14","376","340","28.8","7.3","631.245","38.662","2023.327","1947.503"
"10","10","15","269","249","27.8","6.5","407.323","34.444","1320.898","1268.625"
"10","10","16","123","127","26.8","5.6","170.164","29.447","553.175","521.397"
"10","10","17","3","28","25.8","4.8","27.051","25.455","92.135","70.031"
"10","10","18","0","0","25.6","4.4","0","25.6","0","0"
"10","10","19","0","0","25.5","4","0","25.5","0","0"
"10","10","20","0","0","25.3","3.6","0","25.3","0","0"
"10","10","21","0","0","24.9","5","0","24.9","0","0"
"10","10","22","0","0","24.5","6.5","0","24.5","0","0"
"10","10","23","0","0","24.2","7.9","0","24.2","0","0"
"10","11","0","0","0","23.8","9.4","0","23.8","0","0"
"10","11","1","0","0","23.7","7.5","0","23.7","0","0"
"10","11","2","0","0","23.5","5.6","0","23.5","0","0"
"10","11","3","0","0","23.3","3.8","0","23.3","0","0"
"10","11","4","0","0","23.2","1.9","0","23.2","0","0"
"10","11","5","0","1","23","0","0.97","19.919","3.413","0"
"10","11","6","5","76","24.2","0.7","74.918","24.529","256.971","231.635"
"10","11","7","73","209","25.3","1.4","238.588","30.787","789.449","751.947"
"10","11","8","130","293","26.5","2","377.931","35.659","1228.737","1179.213"
"10","11","9","399","329","27.7","2.7","669.533","43.275","2099.562","2020.906"
"10","11","10","416","399","28.8","3.4","802.233","46.782","2474.217","2380.859"
"10","11","11","547","405","30","4.1","961.416","50.366","2910.188","2798.079"
"10","11","12","510","373","29.7","5","885.809","47.25","2725.793","2621.83"
"10","11","13","491","379","29.3","5.8","832.506","44.353","2599.167","2500.616"
"10","11","14","502","301","29","6.7","693.973","40.463","2202.701","2120.128"
"10","11","15","252","209","28.7","7.6","357.737","34.015","1161.579","1114.01"
"10","11","16","76","146","28.3","8.4","170.55","30.276","559.669","527.74"
"10","11","17","1","27","28","9.3","25.794","27.737","87.3","65.287"
"10","11","18","0","0","27.6","8.6","0","27.6","0","0"
"10","11","19","0","0","27.2","8","0","27.2","0","0"
"10","11","20","0","0","26.7","7.3","0","26.7","0","0"
"10","11","21","0","0","26.3","6.7","0","26.3","0","0"
"10","11","22","0","0","25.9","6","0","25.9","0","0"
"10","11","23","0","0","25.5","5.4","0","25.5","0","0"
"10","12","0","0","0","24.8","4.3","0","24.8","0","0"
"10","12","1","0","0","24.1","3.3","0","24.1","0","0"
"10","12","2","0","0","23.5","2.2","0","23.5","0","0"
"10","12","3","0","0","22.8","1.2","0","22.8","0","0"
"10","12","4","0","0","22.8","0.6","0","22.8","0","0"
"10","12","5","0","1","22.8","0","0.97","19.716","3.416","0"
"10","12","6","21","80","24.5","2","84.229","25.092","284.842","258.935"
"10","12","7","68","267","26.1","4","296.557","31.412","980.917","938.396"
"10","12","8","343","273","27.8","6","504.048","36.056","1629.119","1567.077"
"10","12","9","566","245","28.8","6.4","727.414","40.766","2309.302","2222.576"
"10","12","10","548","369","29.8","6.9","898.229","44.235","2807.117","2699.601"
"10","12","11","539","356","30.8","7.3","906.144","45.055","2820.621","2712.509"
"10","12","12","516","356","30.5","6.9","875.704","44.776","2729.687","2625.556"
"10","12","13","498","317","30.1","6.4","778.51","43.38","2442.684","2350.614"
"10","12","14","506","340","29.8","6","735.535","42.739","2308.179","2221.498"
"10","12","15","263","221","28.5","6","376.522","35.102","1216.214","1167.058"
"10","12","16","78","136","27.1","6","161.253","29.433","530.357","499.104"
"10","12","17","3","25","25.8","6","24.089","25.408","81.994","60.08"
"10","12","18","0","0","25.6","5","0","25.6","0","0"
"10","12","19","0","0","25.5","4","0","25.5","0","0"
"10","12","20","0","0","25.3","3","0","25.3","0","0"
"10","12","21","0","0","25","2","0","25","0","0"
"10","12","22","0","0","24.8","1","0","24.8","0","0"
"10","12","23","0","0","24.5","0","0","24.5","0","0"
"10","13","0","0","0","24.3","0","0","24.3","0","0"
"10","13","1","0","0","24.2","0","0","24.2","0","0"
"10","13","2","0","0","24","0","0","24","0","0"
"10","13","3","0","0","23.7","0","0","23.7","0","0"
"10","13","4","0","0","23.3","0","0","23.3","0","0"
"10","13","5","0","1","23","0","0.97","19.883","3.413","0"
"10","13","6","18","69","24.3","1.6","72.143","24.559","244.591","219.506"
"10","13","7","160","176","25.7","3.2","248.562","30.264","815.351","777.19"
"10","13","8","315","309","27","4.8","522.652","36.661","1685.875","1621.938"
"10","13","9","350","413","28.3","4.8","709.769","42.106","2239.932","2155.921"
"10","13","10","358","513","29.7","4.8","858.579","46.724","2648.971","2548.31"
"10","13","11","480","454","31","4.8","944.711","49.94","2866.153","2756.018"
"10","13","12","379","483","30.7","5.6","863.333","46.719","2664.082","2562.776"
"10","13","13","428","428","30.3","6.5","821.059","44.149","2566.346","2469.173"
"10","13","14","326","340","30","7.3","594.667","39.315","1900.388","1829.018"
"10","13","15","295","238","29.7","7.3","412.474","35.936","1326.461","1274.019"
"10","13","16","105","131","29.3","7.3","168.634","31.527","545.424","513.824"
"10","13","17","2","27","29","7.3","25.974","28.735","87.28","65.268"
"10","13","18","0","0","28.4","6.1","0","28.4","0","0"
"10","13","19","0","0","27.9","4.8","0","27.9","0","0"
"10","13","20","0","0","27.3","3.6","0","27.3","0","0"
"10","13","21","0","0","26.8","2.8","0","26.8","0","0"
"10","13","22","0","0","26.2","1.9","0","26.2","0","0"
"10","13","23","0","0","25.7","1.1","0","25.7","0","0"
"10","14","0","0","0","25.1","0.7","0","25.1","0","0"
"10","14","1","0","0","24.6","0.4","0","24.6","0","0"
"10","14","2","0","0","24","0","0","24","0","0"
"10","14","3","0","0","24.7","0","0","24.7","0","0"
"10","14","4","0","0","25.3","0","0","25.3","0","0"
