"PVWatts: Hourly PV Performance Data"
"Requested Location:","accra, ghana"
"Location:","ACCRA/KOTOKA INTL, GHANA"
"Lat (deg N):","5.6"
"Long (deg W):","0.17"
"Elev (m):","69"
"DC System Size (kW):","1.7"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Average Cost of Electricity Purchased from Utility ($/kWh):","No utility data available"
"Capacity Factor (%)","16.1"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"11","25","10","402","372","31","2.6","774.573","49.755","999.512","961.937"
"11","25","11","470","419","32.5","6.2","918.837","48.337","1194.86","1149.085"
"11","25","12","442","424","32","6.7","883.58","46.701","1158.895","1114.693"
"11","25","13","413","370","31.5","7.2","767.377","43.7","1021.804","983.336"
"11","25","14","317","318","31","7.7","584.503","39.813","792.205","762.421"
"11","25","15","189","210","30","8.2","332.245","34.602","459.05","439.816"
"11","25","16","66","122","29","6.2","151.577","31.097","211.2","198.241"
"11","25","17","0","20","28","5.1","18.927","27.524","27.318","18.146"
"11","25","18","0","0","27.7","4.8","0","27.7","0","0"
"11","25","19","0","0","27.5","4.5","0","27.5","0","0"
"11","25","20","0","0","27.2","4.2","0","27.2","0","0"
"11","25","21","0","0","27","3.9","0","27","0","0"
"11","25","22","0","0","26.7","3.6","0","26.7","0","0"
"11","25","23","0","0","26.5","3.3","0","26.5","0","0"
"11","26","0","0","0","26.2","3","0","26.2","0","0"
"11","26","1","0","0","26","2.7","0","26","0","0"
"11","26","2","0","0","25.7","2.4","0","25.7","0","0"
"11","26","3","0","0","25.5","2.1","0","25.5","0","0"
"11","26","4","0","0","25.2","1.8","0","25.2","0","0"
"11","26","5","0","0","25","1.5","0","25","0","0"
"11","26","6","1","54","27","2.1","54.727","26.879","79.146","68.98"
"11","26","7","50","165","28","3.1","192.64","31.309","270.94","256.591"
"11","26","8","73","309","29","4.1","365.665","35.981","505.479","484.921"
"11","26","9","264","391","30.5","4.1","627.192","43.261","836.516","805.146"
"11","26","10","139","480","32","4.1","630.434","45.309","832.859","801.622"
"11","26","11","120","590","32","5.3","726.428","45.572","958.455","922.498"
"11","26","12","405","473","32","6.5","898.911","47.008","1177.118","1132.122"
"11","26","13","363","431","32","7.7","786.397","44.003","1045.576","1006.143"
"11","26","14","208","330","31","7.7","504.671","38.623","688.563","662.321"
"11","26","15","193","237","30","7.7","364.031","35.209","501.816","481.364"
"11","26","16","43","131","30","7.7","152.953","31.873","213.702","200.686"
"11","26","17","0","24","29","7.7","23.075","28.68","33.121","23.84"
"11","26","18","0","0","28.8","7.2","0","28.8","0","0"
"11","26","19","0","0","28.6","6.7","0","28.6","0","0"
"11","26","20","0","0","28.4","6.1","0","28.4","0","0"
"11","26","21","0","0","28.2","5.6","0","28.2","0","0"
"11","26","22","0","0","28","5.1","0","28","0","0"
"11","26","23","0","0","27.4","4.1","0","27.4","0","0"
"11","27","0","0","0","27.1","3.6","0","27.1","0","0"
"11","27","1","0","0","26.7","3.1","0","26.7","0","0"
"11","27","2","0","0","26.4","2.5","0","26.4","0","0"
"11","27","3","0","0","26.1","2","0","26.1","0","0"
"11","27","4","0","0","25.7","1.5","0","25.7","0","0"
"11","27","5","0","0","25.4","1","0","25.4","0","0"
"11","27","6","6","54","26.6","2","56.168","26.499","80.951","70.75"
"11","27","7","120","151","27.8","3.1","215.9","31.65","300.459","285.395"
"11","27","8","150","311","29","4.1","426.623","37.306","584.924","561.99"
"11","27","9","277","271","30","2.6","519.656","42.339","696.152","669.659"
"11","27","10","273","326","31","3.8","604.06","43.894","803.799","773.604"
"11","27","11","232","480","32.1","5.1","729.681","45.995","960.621","924.58"
"11","27","12","242","322","32","7.2","579.989","41.111","782.971","753.512"
"11","27","13","128","445","31.5","7.2","570.042","40.292","772.613","743.517"
"11","27","14","141","251","31","7.2","369.152","36.61","508.837","488.181"
"11","27","15","85","189","30","6.2","241.372","33.712","336.186","320.231"
"11","27","16","32","107","29.1","6.7","121.559","30.491","171.116","159.045"
"11","27","17","0","20","28.3","7.2","18.927","27.859","27.274","18.102"
"11","27","18","0","0","28.1","6.1","0","28.1","0","0"
"11","27","19","0","0","28","5.1","0","28","0","0"
"11","27","20","0","0","27.7","4.8","0","27.7","0","0"
"11","27","21","0","0","27.4","4.6","0","27.4","0","0"
"11","27","22","0","0","27.1","4.3","0","27.1","0","0"
"11","27","23","0","0","26.8","4.1","0","26.8","0","0"
"11","28","0","0","0","26.5","3.8","0","26.5","0","0"
"11","28","1","0","0","26.2","3.6","0","26.2","0","0"
"11","28","2","0","0","25.9","3.3","0","25.9","0","0"
"11","28","3","0","0","25.6","3.1","0","25.6","0","0"
"11","28","4","0","0","25.3","2.8","0","25.3","0","0"
"11","28","5","0","0","25","2.6","0","25","0","0"
"11","28","6","98","48","26","2.6","77.849","26.445","104.554","93.881"
"11","28","7","386","125","27.2","3.4","326.104","33.463","441.253","422.515"
"11","28","8","390","194","28.5","4.2","478.848","38.028","650.92","625.907"
"11","28","9","465","298","29.7","5.1","713.013","43.056","951.348","915.667"
"11","28","10","631","290","31","5.9","914.675","47.133","1196.647","1150.793"
"11","28","11","498","319","32.2","6.7","844.368","46.261","1110.048","1067.936"
"11","28","12","531","312","31.6","7.2","863.428","45.267","1140.951","1097.522"
"11","28","13","225","365","31","7.7","582.765","39.877","791.394","761.639"
"11","28","14","416","269","31","7.2","618.923","40.554","835.238","803.914"
"11","28","15","287","185","31","7.2","372.35","36.711","507.539","486.92"
"11","28","16","79","86","29","6.7","121.363","30.534","168.104","156.099"
"11","28","17","4","19","28","6.7","18.806","27.535","26.779","17.617"
"11","28","18","0","0","27.8","5.9","0","27.8","0","0"
"11","28","19","0","0","27.7","5.2","0","27.7","0","0"
"11","28","20","0","0","27.5","4.4","0","27.5","0","0"
"11","28","21","0","0","27.3","3.6","0","27.3","0","0"
"11","28","22","0","0","27.2","2.9","0","27.2","0","0"
"11","28","23","0","0","27","2.1","0","27","0","0"
"11","29","0","0","0","29","2.1","0","29","0","0"
"11","29","1","0","0","27","1.8","0","27","0","0"
"11","29","2","0","0","25","1.5","0","25","0","0"
"11","29","3","0","0","24.8","1.3","0","24.8","0","0"
"11","29","4","0","0","24.5","1.2","0","24.5","0","0"
"11","29","5","0","0","24.3","1","0","24.3","0","0"
"11","29","6","0","57","24.6","1.5","58.586","24.467","85.788","75.491"
"11","29","7","49","191","25","2.1","221.89","29.424","315.266","299.836"
"11","29","8","114","304","28","6.2","388.411","34.02","541.572","519.952"
"11","29","9","182","419","30","6.7","588.577","39.257","801.395","771.286"
"11","29","10","166","532","30","5.7","711.745","42.664","953.188","917.436"
